scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,herding,liquidity_level,longshot_bias,timing_attack_strength
B1_correction_no_regret__longshot0__herd0__attack0__liqhigh__seed202641,B1.CORRECTION_NO_REGRET,B,202641,raw_parimutuel,0.0,0.433125,2,0.42075,0.5,0,high,0,0.0
B1_correction_no_regret__longshot0__herd0__attack0__liqhigh__seed202641,B1.CORRECTION_NO_REGRET,B,202641,raw_parimutuel,0.433125,0.4455,3,0.433125,0.3333333333333333,0,high,0,0.0
B1_correction_no_regret__longshot0__herd0__attack0__liqhigh__seed202641,B1.CORRECTION_NO_REGRET,B,202641,raw_parimutuel,0.4455,0.4455,0,0.0,0.0,0,high,0,0.0
B1_correction_no_regret__longshot0__herd0__attack0__liqhigh__seed202641,B1.CORRECTION_NO_REGRET,B,202641,raw_parimutuel,0.4455,0.45168749999999996,5,0.4455,0.6,0,high,0,0.0
B1_correction_no_regret__longshot0__herd0__attack0__liqhigh__seed202641,B1.CORRECTION_NO_REGRET,B,202641,raw_parimutuel,0.45168749999999996,0.46715625,5,0.4554,0.4,0,high,0,0.0
B1_correction_no_regret__longshot0__herd0__attack0__liqhigh__seed202641,B1.CORRECTION_NO_REGRET,B,202641,raw_parimutuel,0.46715625,0.48262499999999997,1,0.47025,1.0,0,high,0,0.0
B1_correction_no_regret__longshot0__herd0__attack0__liqhigh__seed202641,B1.CORRECTION_NO_REGRET,B,202641,raw_parimutuel,0.48262499999999997,0.5011875,4,0.48571875,0.25,0,high,0,0.0
B1_correction_no_regret__longshot0__herd0__attack0__liqhigh__seed202641,B1.CORRECTION_NO_REGRET,B,202641,raw_parimutuel,0.5011875,0.5135625,3,0.50325,0.6666666666666666,0,high,0,0.0
B1_correction_no_regret__longshot0__herd0__attack0__liqhigh__seed202641,B1.CORRECTION_NO_REGRET,B,202641,raw_parimutuel,0.5135625,0.53274375,4,0.5197499999999999,0.5,0,high,0,0.0
B1_correction_no_regret__longshot0__herd0__attack0__liqhigh__seed202641,B1.CORRECTION_NO_REGRET,B,202641,raw_parimutuel,0.53274375,1.0,3,0.5671875000000001,0.3333333333333333,0,high,0,0.0
