scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,ml_bias,structural_shift
B3_misspec_regret__struct0__ml0__seed270000,B3.MISSPECIFICATION_REGRET_GRID,B,270000,uncorrected,0.0,0.43558567145866056,3,0.4225534450200954,1.0,0.0,0.0
B3_misspec_regret__struct0__ml0__seed270000,B3.MISSPECIFICATION_REGRET_GRID,B,270000,uncorrected,0.43558567145866056,0.44562571658348493,3,0.436912190340397,0.3333333333333333,0.0,0.0
B3_misspec_regret__struct0__ml0__seed270000,B3.MISSPECIFICATION_REGRET_GRID,B,270000,uncorrected,0.44562571658348493,0.49735299545501943,3,0.4652007738973178,0.3333333333333333,0.0,0.0
B3_misspec_regret__struct0__ml0__seed270000,B3.MISSPECIFICATION_REGRET_GRID,B,270000,uncorrected,0.49735299545501943,0.5141850000341969,3,0.5010903568036885,0.3333333333333333,0.0,0.0
B3_misspec_regret__struct0__ml0__seed270000,B3.MISSPECIFICATION_REGRET_GRID,B,270000,uncorrected,0.5141850000341969,0.5598256681177725,3,0.540458714281029,0.6666666666666666,0.0,0.0
B3_misspec_regret__struct0__ml0__seed270000,B3.MISSPECIFICATION_REGRET_GRID,B,270000,uncorrected,0.5598256681177725,0.5802214598577726,3,0.5689752360373844,1.0,0.0,0.0
B3_misspec_regret__struct0__ml0__seed270000,B3.MISSPECIFICATION_REGRET_GRID,B,270000,uncorrected,0.5802214598577726,0.5970472138351319,3,0.5901415600664726,0.3333333333333333,0.0,0.0
B3_misspec_regret__struct0__ml0__seed270000,B3.MISSPECIFICATION_REGRET_GRID,B,270000,uncorrected,0.5970472138351319,0.6080803790341395,3,0.6011649818400087,0.0,0.0,0.0
B3_misspec_regret__struct0__ml0__seed270000,B3.MISSPECIFICATION_REGRET_GRID,B,270000,uncorrected,0.6080803790341395,0.6321663922807925,3,0.6193232811479229,0.3333333333333333,0.0,0.0
B3_misspec_regret__struct0__ml0__seed270000,B3.MISSPECIFICATION_REGRET_GRID,B,270000,uncorrected,0.6321663922807925,1.0,3,0.6583722916194806,0.6666666666666666,0.0,0.0
