scenario_name,experiment_id,tier,seed,model,abs_error_outcome,brier,log_score,mae_prob,calibration_ece,calib_n_unique_predictions,calib_n_nonempty_bins,calib_degenerate_binning,calib_binning_mode_used,calib_binning_mode_requested,calib_fallback_applied,posterior_mean_bias,posterior_variance_ratio,mad_posterior_median,wasserstein_distance_beta,coverage_90_outcome,coverage_95_outcome,coverage_90_ptrue,coverage_95_ptrue,coverage_90,coverage_95,p_hat,abs_error_outcome_ci_high,abs_error_outcome_ci_low,abs_error_outcome_n,abs_error_outcome_var,brier_ci_high,brier_ci_low,brier_n,brier_var,coverage_90_ci_high,coverage_90_ci_low,coverage_90_n,coverage_90_ptrue_ci_high,coverage_90_ptrue_ci_low,coverage_90_ptrue_n,coverage_90_ptrue_var,coverage_90_var,coverage_95_ci_high,coverage_95_ci_low,coverage_95_n,coverage_95_ptrue_ci_high,coverage_95_ptrue_ci_low,coverage_95_ptrue_n,coverage_95_ptrue_var,coverage_95_var,coverage_outcome_90,coverage_outcome_95,log_score_ci_high,log_score_ci_low,log_score_n,log_score_var,mad_posterior_median_ci_high,mad_posterior_median_ci_low,mad_posterior_median_n,mad_posterior_median_var,mae_prob_ci_high,mae_prob_ci_low,mae_prob_n,mae_prob_var,p_hat_ci_high,p_hat_ci_low,p_hat_n,p_hat_var,posterior_mean_bias_ci_high,posterior_mean_bias_ci_low,posterior_mean_bias_n,posterior_mean_bias_var,posterior_variance_ratio_ci_high,posterior_variance_ratio_ci_low,posterior_variance_ratio_n,posterior_variance_ratio_var,wasserstein_distance_beta_ci_high,wasserstein_distance_beta_ci_low,wasserstein_distance_beta_n,wasserstein_distance_beta_var,calibration_diagnostics,information_level
C1_zero_info__seed302000,C1.ZERO_INFORMATION_MARKET,C,302000,capopm,0.5032601099370431,0.001231041373770666,-0.7021870648579961,0.02804153080910386,0.17426173099544484,30,10,False,equal_mass,equal_width,True,-0.016563464709167884,1.3452946763581608,0.022758415317045966,0.06069638512063038,,,1.0,1.0,1.0,1.0,0.48343653529083214,0.5156782373400883,0.49111174709186495,30,0.0012204130569690593,0.0017841264934431963,0.0007667510549195823,30,2.055100140084132e-06,1.0,1.0,30,1.0,1.0,30,0.0,0.0,1.0,1.0,30,1.0,1.0,30,0.0,0.0,,,-0.677491385329042,-0.7274839795099779,30,0.005025482611367511,0.02943322788713791,0.016779218882136942,30,0.00034160871617156267,0.03573373343738263,0.020840642012689814,30,0.0004447139236527455,0.49368690035619867,0.47181038173531853,30,0.0009566930105988163,-0.006313099643801364,-0.02818961826468147,30,0.0009566930105988164,1.4116576418093343,1.2901220006212044,30,0.027438534393317417,0.06440538239128804,0.05769360169146197,30,8.885776188506738e-05,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",zero
C1_zero_info__seed302000,C1.ZERO_INFORMATION_MARKET,C,302000,raw_parimutuel,0.5043924731182796,0.0052468808532778344,-0.7129044866690771,0.05622043010752689,0.2290806451612903,14,8,False,equal_mass,equal_width,True,-0.021500000000000002,,,,,,,,,,0.47850000000000004,0.5284801075268817,0.4781095430107527,30,0.005227587033183027,0.007972430606139436,0.0030753495057232057,30,4.800257766586382e-05,,,,,,,,,,,,,,,,,,,-0.6584348126877122,-0.7644708221342222,30,0.022271210086375077,,,,,0.07286317204301075,0.040910752688172035,30,0.00208614409180252,0.5024516129032258,0.4524060483870968,30,0.0047846308532778345,0.0024516129032257916,-0.04759395161290324,30,0.004784630853277835,,,,,,,,,"{""n_unique_predictions"": 14, ""n_nonempty_bins"": 8, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",zero
C1_zero_info__seed302000,C1.ZERO_INFORMATION_MARKET,C,302000,uncorrected,0.5031943917783983,0.0038252985735537687,-0.7074163782008828,0.0486382608354318,0.18094167329028368,30,10,False,equal_mass,equal_width,True,-0.014178011047863313,1.0,0.04344730140889533,0.06815596136488294,,,0.8666666666666667,1.0,0.8666666666666667,1.0,0.4858219889521368,0.5240322062790923,0.4812524370145088,30,0.0038150944347198693,0.0057080087478229785,0.0022326188220613756,30,2.443837753036736e-05,0.9666666666666667,0.7333333333333333,30,0.9666666666666667,0.7333333333333333,30,0.11555555555555559,0.11555555555555559,1.0,1.0,30,1.0,1.0,30,0.0,0.0,,,-0.6617610669652234,-0.750004048386934,30,0.015903555156629858,0.058134192945037765,0.03155418728954721,30,0.0013663838106449328,0.06262519741570316,0.03610670913356334,30,0.0014596181564582682,0.5066151844733318,0.46312164606661066,30,0.0036242825762804335,0.006615184473331936,-0.03687835393338927,30,0.003624282576280433,1.0,1.0,30,0.0,0.07765162358129933,0.05995501807125524,30,0.0006464230070999741,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",zero
C1_zero_info__seed302000,C1.ZERO_INFORMATION_MARKET,C,302000,structural_only,0.5033142857396825,0.0040434217742766326,-0.7081215576883946,0.0500095237968254,0.2232476191619046,14,8,False,equal_mass,equal_width,True,-0.014619047809523533,1.0272323564275552,0.04460944309313766,0.06961300600114378,,,0.8666666666666667,1.0,0.8666666666666667,1.0,0.4853809521904765,0.5247145238726982,0.4808728572171428,30,0.0040324372843123695,0.006043204097015846,0.0023576802759002207,30,2.741466788311569e-05,0.9666666666666667,0.7333333333333333,30,0.9666666666666667,0.7333333333333333,30,0.11555555555555559,0.11555555555555559,1.0,1.0,30,1.0,1.0,30,0.0,0.0,,,-0.6612322383044186,-0.7518415292480128,30,0.016857803945097415,0.05972712083222101,0.03235953349606128,30,0.0014449820666969308,0.06433404757047621,0.03716190473650796,30,0.0015424693038913865,0.5068095236190479,0.46203571409523847,30,0.0038297052154194983,0.0068095236190478785,-0.037964285904761606,30,0.003829705215419498,1.0276335820231743,1.0267230157358502,30,1.6575443750506885e-06,0.07949590694528154,0.061129177689183405,30,0.0006951027112781624,"{""n_unique_predictions"": 14, ""n_nonempty_bins"": 8, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",zero
C1_zero_info__seed302000,C1.ZERO_INFORMATION_MARKET,C,302000,ml_only,0.5036724377271089,0.005161570611329714,-0.7112235800554051,0.05647913232688698,0.17577325460770774,30,10,False,equal_mass,equal_width,True,-0.016724893855744497,1.1522680340303897,0.04731554791345095,0.07647026275738747,,,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.48327510614425556,0.5278810997018469,0.4783382463476842,30,0.005148083812470223,0.00771873981400052,0.0030155224392029696,30,4.472837537670329e-05,0.9666666666666667,0.7333333333333333,30,0.9666666666666667,0.7333333333333333,30,0.11555555555555559,0.11555555555555559,0.9666666666666667,0.7333333333333333,30,0.9666666666666667,0.7333333333333333,30,0.11555555555555559,0.11555555555555559,,,-0.6578974181173192,-0.7610282791556712,30,0.021764968707673117,0.05994600501553051,0.03624096914962977,30,0.0012170255886262073,0.0726749093511962,0.04191852797028048,30,0.0019716782229317036,0.5073676976275052,0.4568921741583529,30,0.0048818485368437945,0.007367697627505189,-0.043107825841647164,30,0.004881848536843794,1.154975874273285,1.1489332851451246,30,7.380626729122091e-05,0.08804152362377671,0.06658697703723669,30,0.0009495645690674059,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",zero
