scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,raw_parimutuel,0.0,0.38597468354430375,3,0.3592405063291139,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,raw_parimutuel,0.38597468354430375,0.4110379746835443,3,0.3926582278481012,0.6666666666666666,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,raw_parimutuel,0.4110379746835443,0.4348481012658228,3,0.4218987341772152,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,raw_parimutuel,0.4348481012658228,0.46617721518987343,3,0.4427848101265823,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,raw_parimutuel,0.46617721518987343,0.495,3,0.4803797468354431,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,raw_parimutuel,0.495,0.5263291139240506,1,0.5012658227848101,0.0,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,raw_parimutuel,0.5263291139240506,0.5513924050632911,3,0.5263291139240506,1.0,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,raw_parimutuel,0.5513924050632911,0.591493670886076,5,0.5639240506329114,0.4,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,raw_parimutuel,0.591493670886076,0.6391139240506329,2,0.6140506329113924,1.0,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,raw_parimutuel,0.6391139240506329,1.0,4,0.6516455696202532,0.75,3,2.0,25
