scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,capopm,0.0,0.40250568703932166,3,0.378337672543064,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,capopm,0.40250568703932166,0.4252332621474407,3,0.4086817092630723,0.6666666666666666,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,capopm,0.4252332621474407,0.44668529042706967,3,0.43518970922301,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,capopm,0.44668529042706967,0.474871231313956,3,0.45402261390017196,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,capopm,0.474871231313956,0.5014705167686911,3,0.48788736589899667,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,capopm,0.5014705167686911,0.529571165165265,3,0.5219001189101684,0.6666666666666666,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,capopm,0.529571165165265,0.552531212217665,3,0.5447785812815208,0.6666666666666666,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,capopm,0.552531212217665,0.5885781543292223,3,0.5710588993389086,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,capopm,0.5885781543292223,0.6320363427083221,3,0.6166849131751965,1.0,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,capopm,0.6320363427083221,1.0,3,0.6472482267957727,0.6666666666666666,3,2.0,25
