scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,beta_0_5_0_5,0.0,0.38552631578947366,3,0.3574561403508772,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,beta_0_5_0_5,0.38552631578947366,0.4118421052631579,3,0.3925438596491228,0.6666666666666666,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,beta_0_5_0_5,0.4118421052631579,0.4368421052631579,3,0.4232456140350877,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,beta_0_5_0_5,0.4368421052631579,0.4697368421052632,3,0.4451754385964912,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,beta_0_5_0_5,0.4697368421052632,0.5,3,0.48464912280701755,0.3333333333333333,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,beta_0_5_0_5,0.5,0.5328947368421053,1,0.506578947368421,0.0,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,beta_0_5_0_5,0.5328947368421053,0.5592105263157895,3,0.5328947368421053,1.0,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,beta_0_5_0_5,0.5592105263157895,0.6013157894736842,5,0.5723684210526315,0.4,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,beta_0_5_0_5,0.6013157894736842,0.6513157894736842,2,0.625,1.0,3,2.0,25
A2_time_to_converge__arr3__seed240006__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240006,beta_0_5_0_5,0.6513157894736842,1.0,4,0.6644736842105263,0.75,3,2.0,25
